Year,Week,Date_Wk,Date,State,Commodity,Commodity_type,Market,price
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_white,retail,206.02
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_white,wholesale,197.41
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_yellow,farm_gate,236.61
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_yellow,retail,210.08
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_yellow,wholesale,199.42
2021,17,05/02/2021,04/01/2021,Katsina,rice,rice_indian,farm_gate,429.75
2021,17,05/02/2021,04/01/2021,Katsina,rice,rice_indian,retail,535.33
2021,17,05/02/2021,04/01/2021,Katsina,rice,rice_thailand,farm_gate,551.19
2021,17,05/02/2021,04/01/2021,Katsina,rice,rice_thailand,retail,582.55
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_white,farm_gate,165.46
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_white,retail,193.63
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_white,wholesale,193.71
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_yellow,farm_gate,177.31
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_yellow,retail,201.06
2021,18,05/09/2021,05/01/2021,Kaduna,maize,maize_yellow,wholesale,208.14
2021,18,05/09/2021,05/01/2021,Kaduna,rice,rice_indian,farm_gate,744
2021,18,05/09/2021,05/01/2021,Kaduna,rice,rice_indian,retail,561.64
2021,18,05/09/2021,05/01/2021,Kaduna,rice,rice_thailand,farm_gate,764.12
2021,18,05/09/2021,05/01/2021,Kaduna,rice,rice_thailand,retail,605.41
2021,18,05/09/2021,05/01/2021,Kano,maize,maize_white,farm_gate,194.24
2021,18,05/09/2021,05/01/2021,Kano,maize,maize_white,retail,211.3
2021,18,05/09/2021,05/01/2021,Kano,maize,maize_white,wholesale,170
2021,18,05/09/2021,05/01/2021,Kano,maize,maize_yellow,farm_gate,204.49
2021,18,05/09/2021,05/01/2021,Kano,maize,maize_yellow,retail,232.14
2021,18,05/09/2021,05/01/2021,Kano,rice,rice_indian,retail,586.53
2021,18,05/09/2021,05/01/2021,Kano,rice,rice_thailand,farm_gate,560
2021,18,05/09/2021,05/01/2021,Kano,rice,rice_thailand,retail,566.21
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_white,farm_gate,231.79
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_white,retail,210.64
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_white,wholesale,198.33
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_yellow,farm_gate,238.36
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_yellow,retail,217.78
2021,18,05/09/2021,05/01/2021,Katsina,maize,maize_yellow,wholesale,199.01
2021,18,05/09/2021,05/01/2021,Katsina,rice,rice_indian,farm_gate,514.12
2021,18,05/09/2021,05/01/2021,Katsina,rice,rice_indian,retail,522.84
2021,18,05/09/2021,05/01/2021,Katsina,rice,rice_thailand,farm_gate,586.22
2021,18,05/09/2021,05/01/2021,Katsina,rice,rice_thailand,retail,521.77
2021,18,05/09/2021,05/01/2021,Katsina,rice,rice_thailand,wholesale,170
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_white,farm_gate,147
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_white,retail,231.29
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_white,wholesale,195.11
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_yellow,farm_gate,144
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_yellow,retail,237.19
2021,19,05/16/2021,05/01/2021,Kaduna,maize,maize_yellow,wholesale,205.4
2021,19,05/16/2021,05/01/2021,Kaduna,rice,rice_indian,farm_gate,780
2021,19,05/16/2021,05/01/2021,Kaduna,rice,rice_indian,retail,887.94
2021,19,05/16/2021,05/01/2021,Kaduna,rice,rice_thailand,farm_gate,660
2021,19,05/16/2021,05/01/2021,Kaduna,rice,rice_thailand,retail,619.76
2021,19,05/16/2021,05/01/2021,Kano,maize,maize_white,farm_gate,195.68
2021,19,05/16/2021,05/01/2021,Kano,maize,maize_white,retail,221.57
2021,19,05/16/2021,05/01/2021,Kano,maize,maize_yellow,retail,233.9
2021,19,05/16/2021,05/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,19,05/16/2021,05/01/2021,Kano,rice,rice_indian,retail,610.63
2021,19,05/16/2021,05/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,19,05/16/2021,05/01/2021,Kano,rice,rice_thailand,retail,643.55
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_white,farm_gate,238.03
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_white,retail,203.96
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_white,wholesale,198.21
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_yellow,farm_gate,262.02
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_yellow,retail,207.68
2021,19,05/16/2021,05/01/2021,Katsina,maize,maize_yellow,wholesale,197.26
2021,19,05/16/2021,05/01/2021,Katsina,rice,rice_indian,farm_gate,639.89
2021,19,05/16/2021,05/01/2021,Katsina,rice,rice_indian,retail,505.8
2021,19,05/16/2021,05/01/2021,Katsina,rice,rice_thailand,farm_gate,522.97
2021,19,05/16/2021,05/01/2021,Katsina,rice,rice_thailand,retail,529.92
2021,19,05/16/2021,05/01/2021,Katsina,rice,rice_thailand,wholesale,219.17
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_white,farm_gate,156.76
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_white,retail,239.98
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_white,wholesale,180
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_yellow,farm_gate,164.47
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_yellow,retail,211.13
2021,20,05/23/2021,05/01/2021,Kaduna,maize,maize_yellow,wholesale,190
2021,20,05/23/2021,05/01/2021,Kaduna,rice,rice_indian,farm_gate,765
2021,20,05/23/2021,05/01/2021,Kaduna,rice,rice_indian,retail,647.52
2021,20,05/23/2021,05/01/2021,Kaduna,rice,rice_thailand,farm_gate,680
2021,20,05/23/2021,05/01/2021,Kaduna,rice,rice_thailand,retail,481.17
2021,20,05/23/2021,05/01/2021,Kano,maize,maize_white,farm_gate,196.76
2021,20,05/23/2021,05/01/2021,Kano,maize,maize_white,retail,213.34
2021,20,05/23/2021,05/01/2021,Kano,maize,maize_yellow,farm_gate,204
2021,20,05/23/2021,05/01/2021,Kano,maize,maize_yellow,retail,222.55
2021,20,05/23/2021,05/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,20,05/23/2021,05/01/2021,Kano,rice,rice_indian,retail,571.33
2021,20,05/23/2021,05/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,20,05/23/2021,05/01/2021,Kano,rice,rice_thailand,retail,636.51
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_white,farm_gate,203.66
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_white,retail,209.71
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_white,wholesale,199.37
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_yellow,farm_gate,212.45
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_yellow,retail,204.63
2021,20,05/23/2021,05/01/2021,Katsina,maize,maize_yellow,wholesale,195.8
2021,20,05/23/2021,05/01/2021,Katsina,rice,rice_indian,farm_gate,640
2021,20,05/23/2021,05/01/2021,Katsina,rice,rice_indian,retail,516.98
2021,20,05/23/2021,05/01/2021,Katsina,rice,rice_thailand,farm_gate,628.98
2021,20,05/23/2021,05/01/2021,Katsina,rice,rice_thailand,retail,531.63
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_white,farm_gate,163.86
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_white,retail,202.14
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_white,wholesale,192.14
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_yellow,farm_gate,138
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_yellow,retail,216.5
2021,21,05/30/2021,05/01/2021,Kaduna,maize,maize_yellow,wholesale,197.14
2021,21,05/30/2021,05/01/2021,Kaduna,rice,rice_indian,farm_gate,837.07
2021,21,05/30/2021,05/01/2021,Kaduna,rice,rice_indian,retail,525.53
2021,21,05/30/2021,05/01/2021,Kaduna,rice,rice_thailand,farm_gate,848.4
2021,21,05/30/2021,05/01/2021,Kaduna,rice,rice_thailand,retail,503.32
2021,21,05/30/2021,05/01/2021,Kano,maize,maize_white,farm_gate,201.6
2021,21,05/30/2021,05/01/2021,Kano,maize,maize_white,retail,226.38
2021,21,05/30/2021,05/01/2021,Kano,maize,maize_yellow,retail,225.98
2021,21,05/30/2021,05/01/2021,Kano,rice,rice_indian,retail,577.66
2021,21,05/30/2021,05/01/2021,Kano,rice,rice_thailand,retail,631.43
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_white,farm_gate,208.43
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_white,retail,211.98
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_white,wholesale,199.07
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_yellow,farm_gate,210.44
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_yellow,retail,218.27
2021,21,05/30/2021,05/01/2021,Katsina,maize,maize_yellow,wholesale,199.21
2021,21,05/30/2021,05/01/2021,Katsina,rice,rice_indian,farm_gate,555.92
2021,21,05/30/2021,05/01/2021,Katsina,rice,rice_indian,retail,527.02
2021,21,05/30/2021,05/01/2021,Katsina,rice,rice_thailand,farm_gate,504.94
2021,21,05/30/2021,05/01/2021,Katsina,rice,rice_thailand,retail,548.29
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_white,farm_gate,142
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_white,retail,273.77
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_white,wholesale,190.6
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_yellow,farm_gate,146
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_yellow,retail,258.21
2021,22,06/06/2021,06/01/2021,Kaduna,maize,maize_yellow,wholesale,197.17
2021,22,06/06/2021,06/01/2021,Kaduna,rice,rice_indian,farm_gate,750
2021,22,06/06/2021,06/01/2021,Kaduna,rice,rice_indian,retail,835.07
2021,22,06/06/2021,06/01/2021,Kaduna,rice,rice_thailand,farm_gate,765
2021,22,06/06/2021,06/01/2021,Kaduna,rice,rice_thailand,retail,573.25
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_white,farm_gate,202.09
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_white,retail,218.91
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_white,wholesale,186.65
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_yellow,farm_gate,200
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_yellow,retail,224.79
2021,22,06/06/2021,06/01/2021,Kano,maize,maize_yellow,wholesale,198
2021,22,06/06/2021,06/01/2021,Kano,rice,rice_indian,retail,583.24
2021,22,06/06/2021,06/01/2021,Kano,rice,rice_thailand,retail,627.43
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_white,farm_gate,198.52
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_white,retail,207.15
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_white,wholesale,205.1
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_yellow,farm_gate,195
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_yellow,retail,213.91
2021,22,06/06/2021,06/01/2021,Katsina,maize,maize_yellow,wholesale,201.82
2021,22,06/06/2021,06/01/2021,Katsina,rice,rice_indian,retail,564.9
2021,22,06/06/2021,06/01/2021,Katsina,rice,rice_thailand,farm_gate,600
2021,22,06/06/2021,06/01/2021,Katsina,rice,rice_thailand,retail,535.45
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_white,farm_gate,156
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_white,retail,309.91
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_white,wholesale,215.75
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_yellow,farm_gate,150
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_yellow,retail,309.88
2021,23,06/13/2021,06/01/2021,Kaduna,maize,maize_yellow,wholesale,220.75
2021,23,06/13/2021,06/01/2021,Kaduna,rice,rice_indian,farm_gate,690
2021,23,06/13/2021,06/01/2021,Kaduna,rice,rice_indian,retail,879
2021,23,06/13/2021,06/01/2021,Kaduna,rice,rice_thailand,farm_gate,720
2021,23,06/13/2021,06/01/2021,Kaduna,rice,rice_thailand,retail,789.03
2021,23,06/13/2021,06/01/2021,Kano,maize,maize_white,farm_gate,221.83
2021,23,06/13/2021,06/01/2021,Kano,maize,maize_white,retail,248.51
2021,23,06/13/2021,06/01/2021,Kano,maize,maize_yellow,farm_gate,230.47
2021,23,06/13/2021,06/01/2021,Kano,maize,maize_yellow,retail,262.38
2021,23,06/13/2021,06/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,23,06/13/2021,06/01/2021,Kano,rice,rice_indian,retail,570.69
2021,23,06/13/2021,06/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,23,06/13/2021,06/01/2021,Kano,rice,rice_thailand,retail,597.3
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_white,farm_gate,212.3
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_white,retail,222.67
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_white,wholesale,215.58
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_yellow,farm_gate,201.13
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_yellow,retail,217.84
2021,23,06/13/2021,06/01/2021,Katsina,maize,maize_yellow,wholesale,220.5
2021,23,06/13/2021,06/01/2021,Katsina,rice,rice_indian,farm_gate,560
2021,23,06/13/2021,06/01/2021,Katsina,rice,rice_indian,retail,535.86
2021,23,06/13/2021,06/01/2021,Katsina,rice,rice_thailand,farm_gate,596.34
2021,23,06/13/2021,06/01/2021,Katsina,rice,rice_thailand,retail,553.8
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_white,farm_gate,178.3
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_white,retail,275.46
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_white,wholesale,220.15
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_yellow,farm_gate,192.8
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_yellow,retail,280.62
2021,24,06/20/2021,06/01/2021,Kaduna,maize,maize_yellow,wholesale,228.7
2021,24,06/20/2021,06/01/2021,Kaduna,rice,rice_indian,farm_gate,876.93
2021,24,06/20/2021,06/01/2021,Kaduna,rice,rice_indian,retail,633.99
2021,24,06/20/2021,06/01/2021,Kaduna,rice,rice_thailand,farm_gate,894.13
2021,24,06/20/2021,06/01/2021,Kaduna,rice,rice_thailand,retail,681.59
2021,24,06/20/2021,06/01/2021,Kano,maize,maize_white,farm_gate,217.76
2021,24,06/20/2021,06/01/2021,Kano,maize,maize_white,retail,244.73
2021,24,06/20/2021,06/01/2021,Kano,maize,maize_white,wholesale,206.43
2021,24,06/20/2021,06/01/2021,Kano,maize,maize_yellow,farm_gate,286
2021,24,06/20/2021,06/01/2021,Kano,maize,maize_yellow,retail,255.1
2021,24,06/20/2021,06/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,24,06/20/2021,06/01/2021,Kano,rice,rice_indian,retail,620.24
2021,24,06/20/2021,06/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,24,06/20/2021,06/01/2021,Kano,rice,rice_thailand,retail,651.73
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_white,farm_gate,262.9
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_white,retail,257.6
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_white,wholesale,245.07
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_yellow,farm_gate,264.87
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_yellow,retail,240.5
2021,24,06/20/2021,06/01/2021,Katsina,maize,maize_yellow,wholesale,243.72
2021,24,06/20/2021,06/01/2021,Katsina,rice,rice_indian,retail,577.41
2021,24,06/20/2021,06/01/2021,Katsina,rice,rice_thailand,farm_gate,604.02
2021,24,06/20/2021,06/01/2021,Katsina,rice,rice_thailand,retail,567.87
2021,24,06/20/2021,06/01/2021,Katsina,rice,rice_thailand,wholesale,261.87
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_white,farm_gate,174
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_white,retail,199.44
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_white,wholesale,250
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_yellow,farm_gate,180
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_yellow,retail,181.19
2021,25,06/27/2021,06/01/2021,Kaduna,maize,maize_yellow,wholesale,270
2021,25,06/27/2021,06/01/2021,Kaduna,rice,rice_indian,farm_gate,765
2021,25,06/27/2021,06/01/2021,Kaduna,rice,rice_indian,retail,562.42
2021,25,06/27/2021,06/01/2021,Kaduna,rice,rice_thailand,farm_gate,780
2021,25,06/27/2021,06/01/2021,Kaduna,rice,rice_thailand,retail,567.34
2021,25,06/27/2021,06/01/2021,Kano,maize,maize_white,retail,260.68
2021,25,06/27/2021,06/01/2021,Kano,maize,maize_yellow,retail,261.3
2021,25,06/27/2021,06/01/2021,Kano,rice,rice_indian,retail,588.72
2021,25,06/27/2021,06/01/2021,Kano,rice,rice_thailand,retail,635.78
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_white,farm_gate,244.65
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_white,retail,267.47
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_white,wholesale,241.49
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_yellow,farm_gate,246.04
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_yellow,retail,256.58
2021,25,06/27/2021,06/01/2021,Katsina,maize,maize_yellow,wholesale,251.4
2021,25,06/27/2021,06/01/2021,Katsina,rice,rice_indian,retail,507.31
2021,25,06/27/2021,06/01/2021,Katsina,rice,rice_thailand,farm_gate,553.48
2021,25,06/27/2021,06/01/2021,Katsina,rice,rice_thailand,retail,566.86
2021,25,06/27/2021,06/01/2021,Katsina,rice,rice_thailand,wholesale,253.33
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_white,farm_gate,150
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_white,retail,229.31
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_white,wholesale,250
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_yellow,farm_gate,150
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_yellow,retail,227.23
2021,26,07/04/2021,07/01/2021,Kaduna,maize,maize_yellow,wholesale,270
2021,26,07/04/2021,07/01/2021,Kaduna,rice,rice_indian,farm_gate,540
2021,26,07/04/2021,07/01/2021,Kaduna,rice,rice_indian,retail,737.81
2021,26,07/04/2021,07/01/2021,Kaduna,rice,rice_thailand,farm_gate,540
2021,26,07/04/2021,07/01/2021,Kaduna,rice,rice_thailand,retail,613.72
2021,26,07/04/2021,07/01/2021,Kano,maize,maize_white,farm_gate,288.96
2021,26,07/04/2021,07/01/2021,Kano,maize,maize_white,retail,281.39
2021,26,07/04/2021,07/01/2021,Kano,maize,maize_yellow,farm_gate,320
2021,26,07/04/2021,07/01/2021,Kano,maize,maize_yellow,retail,301.32
2021,26,07/04/2021,07/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,26,07/04/2021,07/01/2021,Kano,rice,rice_indian,retail,601.71
2021,26,07/04/2021,07/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,26,07/04/2021,07/01/2021,Kano,rice,rice_thailand,retail,645.17
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_white,farm_gate,248.91
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_white,retail,267.34
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_white,wholesale,247.84
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_yellow,farm_gate,260
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_yellow,retail,298.9
2021,26,07/04/2021,07/01/2021,Katsina,maize,maize_yellow,wholesale,251.21
2021,26,07/04/2021,07/01/2021,Katsina,rice,rice_indian,retail,609.8
2021,26,07/04/2021,07/01/2021,Katsina,rice,rice_thailand,farm_gate,600
2021,26,07/04/2021,07/01/2021,Katsina,rice,rice_thailand,retail,578.7
2021,27,07/11/2021,07/01/2021,Kaduna,maize,maize_white,retail,241.68
2021,27,07/11/2021,07/01/2021,Kaduna,maize,maize_yellow,retail,254.68
2021,27,07/11/2021,07/01/2021,Kaduna,rice,rice_indian,retail,649.35
2021,27,07/11/2021,07/01/2021,Kaduna,rice,rice_thailand,retail,654.9
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_white,farm_gate,300
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_white,retail,291.05
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_white,wholesale,237.6
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_yellow,farm_gate,423.94
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_yellow,retail,295.63
2021,27,07/11/2021,07/01/2021,Kano,maize,maize_yellow,wholesale,240.9
2021,27,07/11/2021,07/01/2021,Kano,rice,rice_indian,farm_gate,628.03
2021,27,07/11/2021,07/01/2021,Kano,rice,rice_indian,retail,606.96
2021,27,07/11/2021,07/01/2021,Kano,rice,rice_thailand,farm_gate,807.89
2021,27,07/11/2021,07/01/2021,Kano,rice,rice_thailand,retail,655.97
2021,27,07/11/2021,07/01/2021,Katsina,maize,maize_white,retail,260.03
2021,27,07/11/2021,07/01/2021,Katsina,maize,maize_white,wholesale,246.82
2021,27,07/11/2021,07/01/2021,Katsina,maize,maize_yellow,farm_gate,235
2021,27,07/11/2021,07/01/2021,Katsina,maize,maize_yellow,retail,255.84
2021,27,07/11/2021,07/01/2021,Katsina,maize,maize_yellow,wholesale,267.42
2021,27,07/11/2021,07/01/2021,Katsina,rice,rice_indian,farm_gate,520
2021,27,07/11/2021,07/01/2021,Katsina,rice,rice_indian,retail,557.57
2021,27,07/11/2021,07/01/2021,Katsina,rice,rice_thailand,retail,543.86
2021,27,07/11/2021,07/01/2021,Katsina,rice,rice_thailand,wholesale,580
2021,28,07/18/2021,07/01/2021,Kaduna,maize,maize_white,farm_gate,210
2021,28,07/18/2021,07/01/2021,Kaduna,maize,maize_white,retail,235.46
2021,28,07/18/2021,07/01/2021,Kaduna,maize,maize_yellow,farm_gate,210
2021,28,07/18/2021,07/01/2021,Kaduna,maize,maize_yellow,retail,247.9
2021,28,07/18/2021,07/01/2021,Kaduna,rice,rice_indian,farm_gate,750
2021,28,07/18/2021,07/01/2021,Kaduna,rice,rice_indian,retail,641.25
2021,28,07/18/2021,07/01/2021,Kaduna,rice,rice_thailand,farm_gate,780
2021,28,07/18/2021,07/01/2021,Kaduna,rice,rice_thailand,retail,830.1
2021,28,07/18/2021,07/01/2021,Kano,maize,maize_white,farm_gate,260
2021,28,07/18/2021,07/01/2021,Kano,maize,maize_white,retail,273.81
2021,28,07/18/2021,07/01/2021,Kano,maize,maize_white,wholesale,220
2021,28,07/18/2021,07/01/2021,Kano,maize,maize_yellow,farm_gate,338.1
2021,28,07/18/2021,07/01/2021,Kano,maize,maize_yellow,retail,278.3
2021,28,07/18/2021,07/01/2021,Kano,rice,rice_indian,farm_gate,660
2021,28,07/18/2021,07/01/2021,Kano,rice,rice_indian,retail,639.84
2021,28,07/18/2021,07/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,28,07/18/2021,07/01/2021,Kano,rice,rice_thailand,retail,656.26
2021,28,07/18/2021,07/01/2021,Katsina,maize,maize_white,retail,275.55
2021,28,07/18/2021,07/01/2021,Katsina,maize,maize_white,wholesale,245.73
2021,28,07/18/2021,07/01/2021,Katsina,maize,maize_yellow,retail,259.74
2021,28,07/18/2021,07/01/2021,Katsina,maize,maize_yellow,wholesale,252.22
2021,28,07/18/2021,07/01/2021,Katsina,rice,rice_indian,retail,605.04
2021,28,07/18/2021,07/01/2021,Katsina,rice,rice_thailand,retail,574.17
2021,29,07/25/2021,07/01/2021,Kaduna,maize,maize_white,farm_gate,210
2021,29,07/25/2021,07/01/2021,Kaduna,maize,maize_white,retail,286.02
2021,29,07/25/2021,07/01/2021,Kaduna,maize,maize_yellow,farm_gate,210
2021,29,07/25/2021,07/01/2021,Kaduna,maize,maize_yellow,retail,162.16
2021,29,07/25/2021,07/01/2021,Kaduna,rice,rice_indian,farm_gate,730
2021,29,07/25/2021,07/01/2021,Kaduna,rice,rice_indian,retail,632.52
2021,29,07/25/2021,07/01/2021,Kaduna,rice,rice_thailand,farm_gate,750
2021,29,07/25/2021,07/01/2021,Kaduna,rice,rice_thailand,retail,507.23
2021,29,07/25/2021,07/01/2021,Kano,maize,maize_white,farm_gate,216
2021,29,07/25/2021,07/01/2021,Kano,maize,maize_white,retail,290.86
2021,29,07/25/2021,07/01/2021,Kano,maize,maize_white,wholesale,238.18
2021,29,07/25/2021,07/01/2021,Kano,maize,maize_yellow,farm_gate,252
2021,29,07/25/2021,07/01/2021,Kano,maize,maize_yellow,retail,292.56
2021,29,07/25/2021,07/01/2021,Kano,rice,rice_indian,farm_gate,530
2021,29,07/25/2021,07/01/2021,Kano,rice,rice_indian,retail,614.06
2021,29,07/25/2021,07/01/2021,Kano,rice,rice_thailand,farm_gate,646.67
2021,29,07/25/2021,07/01/2021,Kano,rice,rice_thailand,retail,629.94
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_white,farm_gate,253.06
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_white,retail,276.01
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_white,wholesale,246.31
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_yellow,farm_gate,251.02
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_yellow,retail,260.55
2021,29,07/25/2021,07/01/2021,Katsina,maize,maize_yellow,wholesale,250.45
2021,29,07/25/2021,07/01/2021,Katsina,rice,rice_indian,farm_gate,560
2021,29,07/25/2021,07/01/2021,Katsina,rice,rice_indian,retail,556.39
2021,29,07/25/2021,07/01/2021,Katsina,rice,rice_thailand,farm_gate,560
2021,29,07/25/2021,07/01/2021,Katsina,rice,rice_thailand,retail,576.3
2021,30,08/01/2021,07/01/2021,Kaduna,maize,maize_white,farm_gate,206
2021,30,08/01/2021,07/01/2021,Kaduna,maize,maize_white,retail,286.77
2021,30,08/01/2021,07/01/2021,Kaduna,maize,maize_yellow,farm_gate,210
2021,30,08/01/2021,07/01/2021,Kaduna,maize,maize_yellow,retail,299.62
2021,30,08/01/2021,07/01/2021,Kaduna,rice,rice_indian,farm_gate,780
2021,30,08/01/2021,07/01/2021,Kaduna,rice,rice_indian,retail,819.86
2021,30,08/01/2021,07/01/2021,Kaduna,rice,rice_thailand,farm_gate,740
2021,30,08/01/2021,07/01/2021,Kaduna,rice,rice_thailand,retail,523.59
2021,30,08/01/2021,07/01/2021,Kano,maize,maize_white,farm_gate,230
2021,30,08/01/2021,07/01/2021,Kano,maize,maize_white,retail,317.78
2021,30,08/01/2021,07/01/2021,Kano,maize,maize_white,wholesale,240
